"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3130000","3130000-101-2014-00730","20140911","","01","영업/정상","01","영업","","","","","","27.36","121887","서울특별시 마포구 합정동 428-58번지 1층일부 ","서울특별시 마포구 양화로3길 91 (합정동, 1층일부)","04022","더라온키친서울","2018-02-26 12:54:36","I","2018-08-31 23:59:59.0","경양식","192018.986886589    ","450081.757469356    ","경양식","","","","","","","","","","","","","","N","27.36","","",""
"3130000","3130000-101-2014-00732","20140911","","01","영업/정상","01","영업","","","","","","87.30","121886","서울특별시 마포구 합정동 392-3번지 1층일부 A동 ","서울특별시 마포구 양화로1길 21, A동 (합정동, 1층일부)","04026","합정고깃집","2014-09-11 17:56:44","I","2018-08-31 23:59:59.0","한식","192007.9239073      ","449700.540369583    ","한식","","","","","","","","","","","","","","N","87.3","","",""
"3130000","3130000-101-2014-00735","20140912","","01","영업/정상","01","영업","","","","","","57.17","121807","서울특별시 마포구 노고산동 57-45번지 1층 ","서울특별시 마포구 신촌로18길 23, 1층 (노고산동)","04058","구들짱","2016-02-01 14:59:16","I","2018-08-31 23:59:59.0","한식","194173.097737991    ","450241.143444367    ","한식","","","","","","","","","","","","","","N","57.17","","",""
"3130000","3130000-101-2014-00736","2014-09-12","","01","영업/정상","01","영업","","","","","","28.80","121-821","서울특별시 마포구 망원동 395-4 1층일부","서울특별시 마포구 포은로 75 (망원동, 1층일부)","04017","동일루","2024-01-18 15:45:06","U","2023-11-30 22:00:00.0","호프/통닭","191573.169013313","450188.990292425","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2014-00737","2014-09-12","","01","영업/정상","01","영업","","","","","","91.64","121-829","서울특별시 마포구 상수동 327-1","서울특별시 마포구 와우산로7길 5, 2,3층 (상수동)","04074","상수월남","2024-02-27 16:22:18","U","2023-12-01 22:09:00.0","한식","193087.464483686","449424.442760825","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2014-00738","20140912","","01","영업/정상","01","영업","","","","","","79.00","121830","서울특별시 마포구 상암동 2-88번지 2층 ","서울특별시 마포구 성암로15길 19, 2층 (상암동)","03927","우시","2014-09-12 17:04:48","I","2018-08-31 23:59:59.0","한식","190740.216164048    ","452855.409225621    ","한식","","","","","","","","","","","","","","N","79","","",""
"3130000","3130000-101-2014-00740","20140915","","01","영업/정상","01","영업","","","","","","72.72","121816","서울특별시 마포구 동교동 154-15 2층일부","서울특별시 마포구 월드컵북로2길 81 (동교동, 2층일부)","03994","준지의 아름다운 하루 연남점","2022-06-28 10:11:40","U","2021-12-05 21:00:00.0","경양식","193251.837781357","450668.269408404","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2014-00741","20140915","","01","영업/정상","01","영업","","","","","","66.25","121851","서울특별시 마포구 신공덕동 9-13번지 외1필지 1층 ","서울특별시 마포구 만리재옛길 24-1, 1층 (신공덕동)","04209","공덕닭발왕","2014-09-18 09:50:54","I","2018-08-31 23:59:59.0","호프/통닭","196014.92681376     ","449327.311398584    ","호프/통닭","","","","","","","","","","","","","","N","66.25","","",""
"3130000","3130000-101-2014-00744","2014-09-15","","01","영업/정상","01","영업","","","","","","34.00","121-881","서울특별시 마포구 창전동 108-3","서울특별시 마포구 서강로1길 12-6 (창전동, 1층일부)","04065","맛있는집소풍","2023-03-22 10:20:43","U","2022-12-02 22:04:00.0","한식","193852.661503484","449623.041073997","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2014-00751","2014-09-16","","01","영업/정상","01","영업","","","","","","42.90","121-883","서울특별시 마포구 합정동 412-27 1층일부","서울특별시 마포구 독막로 31-3 (합정동, 1층일부)","04047","토리비 합정점","2024-01-23 15:48:04","U","2023-11-30 22:05:00.0","까페","192590.530333772","449589.201367796","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2014-00754","20140918","","01","영업/정상","01","영업","","","","","","37.26","121869","서울특별시 마포구 연남동 561-3번지 1층일부 ","서울특별시 마포구 동교로27길 80 (연남동, 1층일부)","03988","리틀파파포","2016-04-05 15:58:21","I","2018-08-31 23:59:59.0","중국식","192893.771003078    ","450990.986400021    ","중국식","","","","","","","","","","","","","","N","37.26","","",""
"3130000","3130000-101-2014-00756","20140919","","01","영업/정상","01","영업","","","","","","112.81","121830","서울특별시 마포구 상암동 12-16번지 ","서울특별시 마포구 월드컵북로44길 76, 2층 (상암동)","03927","차림","2014-09-19 12:04:16","I","2018-08-31 23:59:59.0","한식","190551.86585089     ","452823.268954041    ","한식","","","","","","","","","","","","","","N","112.81","","",""
"3130000","3130000-101-2014-00757","20140919","","01","영업/정상","01","영업","","","","","","90.00","121819","서울특별시 마포구 동교동 203-56번지 1층일부 ","서울특별시 마포구 월드컵북로6길 26 (동교동, 1층일부)","03992","오우(OU)","2014-09-19 13:03:29","I","2018-08-31 23:59:59.0","한식","192873.429396622    ","450669.055586311    ","한식","","","","","","","","","","","","","","N","90","","",""
"3130000","3130000-101-2014-00759","2014-09-19","","01","영업/정상","01","영업","","","","","","79.66","121-878","서울특별시 마포구 중동 311","서울특별시 마포구 성암로3길 7, 지상1층 (중동)","03951","메너머쭈꾸미","2023-07-07 09:50:00","U","2022-12-07 00:09:00.0","한식","192107.605283391","451876.916864788","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2014-00766","20140924","","01","영업/정상","01","영업","","","","","","64.08","121830","서울특별시 마포구 상암동 42-20번지 지1층 ","서울특별시 마포구 월드컵북로 352-18, 지1층 (상암동)","03927","김영섭초밥2","2015-06-23 14:23:00","I","2018-08-31 23:59:59.0","일식","190505.891506367    ","452822.739674453    ","일식","","","","","","","","","","","","","","N","64.08","","",""
"3130000","3130000-101-2014-00771","20140925","","01","영업/정상","01","영업","","","","","","174.70","121830","서울특별시 마포구 상암동 11-1번지 외3필지 1층,2층일부 ","서울특별시 마포구 월드컵북로44길 76-11 (상암동, 1층,2층일부)","03927","츄라우미 상암점","2018-07-28 13:59:39","I","2018-08-31 23:59:59.0","한식","190561.26882504     ","452869.173427334    ","한식","","","","","","","","","","","","","","Y","174.7","","",""
"3130000","3130000-101-2014-00774","2014-09-25","","01","영업/정상","01","영업","","","","","","40.15","121-867","서울특별시 마포구 연남동 373-10","서울특별시 마포구 동교로 227-11, 1층 (연남동, 일부)","03989","연백딸기모찌","2024-08-01 09:10:34","U","2023-12-08 00:03:00.0","기타","193170.937364424","450947.887344165","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2014-00775","20140926","","01","영업/정상","01","영업","","","","","","181.25","121896","서울특별시 마포구 서교동 444-2번지 1,2층 ","서울특별시 마포구 동교로 90, 1,2층 (서교동)","04029","강화통통생고기","2018-10-30 13:06:13","U","2018-11-01 02:37:28.0","한식","192167.281113055    ","450215.186662242    ","한식","","","","","","","","","","","","","","N","181.25","","",""
"3130000","3130000-101-2014-00782","20140930","","01","영업/정상","01","영업","","","","","","16.07","121812","서울특별시 마포구 도화동 2-339번지 지1층 ","서울특별시 마포구 도화4길 39 (도화동, 지1층)","04181","포춘","2014-09-30 13:29:23","I","2018-08-31 23:59:59.0","한식","195668.194792655    ","448671.299655288    ","한식","","","","","","","","","","","","","","N","16.07","","",""
"3130000","3130000-101-2014-00787","20141002","","01","영업/정상","01","영업","","","","","","57.25","121812","서울특별시 마포구 도화동 165-1","서울특별시 마포구 마포대로4길 29-6, 지1층 일부호 (도화동)","04173","가정옥","2022-06-07 16:13:03","U","2021-12-06 00:09:00.0","한식","195245.124212246","448435.050201167","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2014-00788","20141002","","01","영업/정상","01","영업","","","","","","15.00","121859","서울특별시 마포구 아현동 326-6 1층일부 ","서울특별시 마포구 마포대로21길 67 (아현동, 1층일부)","04116","평창막국수","2021-05-04 09:55:04","U","2021-05-06 02:40:00.0","한식","195959.371770871    ","450406.051159123    ","한식","","","","","","","","","","","","","","N","15","","",""
"3130000","3130000-101-2014-00789","20141002","","01","영업/정상","01","영업","","","","","","118.54","121830","서울특별시 마포구 상암동 11-1번지 지1층 ","서울특별시 마포구 월드컵북로44길 76-11, 지1층 (상암동)","03927","한촌설렁탕(상암DMC점)","2019-12-03 10:15:52","U","2019-12-05 02:40:00.0","한식","190561.26882504     ","452869.173427334    ","한식","","","","","","","","","","","","","","N","118.54","","",""
"3130000","3130000-101-2014-00790","20141002","","01","영업/정상","01","영업","","","","","02 3381686","26.40","121865","서울특별시 마포구 연남동 228-4 1층일부","서울특별시 마포구 성미산로 188 (연남동, 1층일부)","03982","화설","2022-07-11 15:31:36","U","2021-12-06 23:03:00.0","경양식","193399.133954013","451193.294411096","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2014-00791","2014-10-02","","01","영업/정상","01","영업","","","","","","117.16","121-842","서울특별시 마포구 서교동 461-8 1층","서울특별시 마포구 동교로 133, 1층 (서교동)","04002","큐브","2024-05-16 20:55:07","U","2023-12-04 23:08:00.0","일식","192596.120377912","450342.330265891","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2014-00799","2014-10-06","","01","영업/정상","01","영업","","","","","","43.11","121-829","서울특별시 마포구 상수동 328-14","서울특별시 마포구 와우산로 29, 1층 좌측호 (상수동)","04074","연우김밥","2024-08-30 14:54:38","U","2023-12-09 00:01:00.0","한식","193107.110945492","449433.750238387","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2014-00806","20141008","","01","영업/정상","01","영업","","","","","02  304 5514","115.87","121904","서울특별시 마포구 상암동 1603","서울특별시 마포구 성암로 267, B1층 118호 (상암동)","03925","코코이찌방야 상암MBC점","2022-04-05 17:27:26","U","2021-12-04 00:07:00.0","일식","190282.759163473","453213.198487908","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2014-00810","20141010","","01","영업/정상","01","영업","","","","","","66.00","121822","서울특별시 마포구 망원동 414-82 1층일부","서울특별시 마포구 망원로 70 (망원동, 1층일부)","04010","식해","2022-05-19 12:27:48","U","2021-12-04 22:01:00.0","한식","191504.17621621","450542.345675663","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2014-00816","20141013","","01","영업/정상","01","영업","","","","","","32.63","121737","서울특별시 마포구 마포동 35-1번지 현대빌딩 지하105호 ","서울특별시 마포구 마포대로 15 (마포동, 현대빌딩 지하105호)","04165","우리식당","2014-10-13 12:00:30","I","2018-08-31 23:59:59.0","한식","194978.350112608    ","448487.374314355    ","한식","","","","","","","","","","","","","","N","32.63","","",""
"3130000","3130000-101-2014-00820","20141013","","01","영업/정상","01","영업","","","","","","70.46","121816","서울특별시 마포구 동교동 147-28 지1층 ","서울특별시 마포구 연희로1길 15 (동교동, 지1층)","03985","오이지","2022-01-10 11:37:20","U","2022-01-13 02:40:00.0","한식","193360.734619767    ","450823.091597326    ","한식","","","","","","","","","","","","","","N","70.46","","",""
"3130000","3130000-101-2014-00821","20141013","","01","영업/정상","01","영업","","","","","","186.34","121830","서울특별시 마포구 상암동 35-7 3층 ","서울특별시 마포구 월드컵북로44길 39, 3층 (상암동)","03930","핫플레이스","2020-12-30 11:18:52","U","2021-01-01 02:40:00.0","호프/통닭","190657.12050037     ","452693.357862505    ","호프/통닭","","","","","","","","","","","","","","N","186.34","","",""
"3130000","3130000-101-2014-00824","20141014","","01","영업/정상","01","영업","","","","","","33.40","121865","서울특별시 마포구 연남동 226-29","서울특별시 마포구 성미산로 195, 1층 105호 (연남동)","03981","소제이연남점","2022-06-09 11:19:43","U","2021-12-05 23:01:00.0","한식","193468.057882255","451166.472109548","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2014-00827","20141015","","01","영업/정상","01","영업","","","","","","33.00","121812","서울특별시 마포구 도화동 179-1번지 1층일부 ","서울특별시 마포구 도화길 35 (도화동, 1층일부)","04168","더완벽한김밥","2020-01-22 14:33:32","U","2020-01-24 02:40:00.0","분식","195471.083449276    ","448793.836786682    ","분식","","","","","","","","","","","","","","N","33","","",""
